time,prcp(mm/day),pet(mm/day),flow(m^3/s)
2017-05-15,0.04,19.26,4.768814300375
2017-05-16,0.23,16.25,10.573778292166667
2017-05-17,0.14,17.23,5.400758744916666
2017-05-18,0.15,18.72,11.62805426975
2017-05-19,0.06,19.11,7.436805555583334
2017-05-20,0.08,19.25,7.0
2017-05-21,0.06,17.7,5.9971129115
2017-05-22,6.34,13.69,4.963953189333333
2017-05-23,5.6,13.33,13.056526492041668
2017-05-24,0.0,16.14,11.536696245125
2017-05-25,0.25,19.98,3.7180105453333336
2017-05-26,0.08,20.46,5.457285236583334
2017-05-27,0.0,19.24,11.425167181625
2017-05-28,0.02,17.69,3.7693994342083332
2017-05-29,4.5200000000000005,11.94,5.457285236583334
2017-05-30,0.16,7.140000000000001,11.425167181625
2017-05-31,0.01,11.03,6.200758744791667
2017-06-01,0.15000000000000002,20.009999999999998,11.425167181625
2017-06-02,0.81,15.51,3.7693994342083332
2017-06-03,0.02,13.8,3.0259259260000007
2017-06-04,0.0,18.51,3.8607574588333335
2017-06-05,0.0,17.46,6.744720936166666
2017-06-06,3.64,9.37,7.0
2017-06-07,0.24,7.95,7.0
2017-06-08,0.41000000000000003,17.22,7.0
2017-06-09,0.13,23.32,7.0
2017-06-10,0.13,22.080000000000002,7.0
2017-06-11,0.07,20.92,7.0
2017-06-12,0.08,16.91,7.0
2017-06-13,0.05,14.78,7.0
2017-06-14,0.0,19.68,7.0
2017-06-15,0.0,20.25,7.0
2017-06-16,0.03,19.11,5.745029578166666
2017-06-17,0.0,19.08,3.841036522625
2017-06-18,0.0,19.87,9.425167181291668
2017-06-19,0.16,15.7,3.131505272625
2017-06-20,11.49,11.21,7.116595936208333
2017-06-21,0.1,13.71,8.659079861083333
2017-06-22,1.38,15.34,12.280104166666666
2017-06-23,0.09999999999999999,12.15,10.583333333333334
2017-06-24,3.47,7.4,3.6166666666666667
2017-06-25,1.77,9.11,5.016666666666667
2017-06-26,5.57,12.440000000000001,9.55197402275
2017-06-27,0.06,14.85,4.200758744875
2017-06-28,0.01,16.02,9.425167181291668
2017-06-29,0.0,16.41,1.7693994342083332
2017-06-30,0.0,17.24,1.025925926
2017-07-01,0.0,16.79,3.457285236666667
2017-07-02,0.0,13.89,9.425167181291668
2017-07-03,0.30000000000000004,14.83,3.0663837448750004
2017-07-04,0.0,18.71,5.422389403291667
2017-07-05,0.0,18.93,3.479578189291667
2017-07-06,0.0,19.52,11.45652649175
2017-07-07,57.26,9.520000000000001,12.893229166666666
2017-07-08,0.04,9.86,14.594791666666666
2017-07-09,1.7899999999999998,12.23,12.411979166666667
2017-07-10,1.81,10.61,11.411111111083335
2017-07-11,0.13,14.889999999999999,9.183298611416667
2017-07-12,0.43,16.5,8.857395833
2017-07-13,0.01,14.83,8.902777777166667
2017-07-14,6.63,12.43,8.613541666666666
2017-07-15,3.42,9.24,12.415753601250001
2017-07-16,0.0,10.97,19.102301954875
2017-07-17,0.0,11.85,11.853124999999999
2017-07-18,0.0,11.82,12.199999999999998
2017-07-19,5.75,10.870000000000001,12.199999999999998
2017-07-20,1.25,9.42,11.608680555833333
2017-07-21,10.19,7.91,9.148353909083333
2017-07-22,3.82,4.57,9.145743312833334
2017-07-23,0.23,6.4,9.8
2017-07-24,0.34,9.39,8.95125
2017-07-25,0.56,18.69,8.616828703708334
2017-07-26,0.51,16.349999999999998,7.449629629625
2017-07-27,0.48000000000000004,10.36,9.406597222583333
2017-07-28,0.04,13.53,10.727777777666667
2017-07-29,0.06,13.9,9.872916666666667
2017-07-30,0.0,14.16,9.950000000000001
2017-07-31,0.07,15.14,7.682986111083333
2017-08-01,0.21,12.39,5.472800925916666
2017-08-02,2.31,8.01,7.553587962958333
2017-08-03,57.58,4.38,16.633958333333336
2017-08-04,89.81,3.12,499.3464917416666
2017-08-05,1.38,4.17,315.74511317083335
2017-08-06,0.32,7.5600000000000005,118.43837448583334
2017-08-07,0.29,9.02,62.57708333333333
2017-08-08,1.6199999999999999,12.14,55.295138889583335
2017-08-09,27.749999999999996,12.59,56.95603137875
2017-08-10,0.96,10.09,74.40507973166667
2017-08-11,0.28,10.83,55.38191872458333
2017-08-12,0.42,11.73,44.06469907416667
2017-08-13,0.30000000000000004,11.29,34.41631944416667
2017-08-14,5.89,10.84,18.878125
2017-08-15,13.22,8.73,23.847003600833332
2017-08-16,4.16,9.06,27.945486111666668
2017-08-17,47.17,7.89,31.59148662583333
2017-08-18,17.26,7.08,93.30043724333332
2017-08-19,1.2700000000000002,8.05,89.26874999958333
2017-08-20,0.93,9.93,68.47035751041666
2017-08-21,0.11,10.49,57.24364712166667
2017-08-22,1.16,9.88,54.464936986666665
2017-08-23,11.57,6.5200000000000005,46.06569572916666
2017-08-24,0.02,10.24,42.890862910833334
2017-08-25,0.0,17.57,34.4916216575
2017-08-26,0.14,17.82,28.885429527916667
2017-08-27,12.39,11.02,19.38102494875
2017-08-28,29.62,7.49,42.5409529325
2017-08-29,0.1,14.4,40.987930813333335
2017-08-30,0.03,15.88,36.75453960958333
2017-08-31,0.0,14.56,42.147389403333335
2017-09-01,14.79,10.37,39.35434027791667
2017-09-02,5.26,8.84,50.546630657916666
2017-09-03,0.51,11.69,37.666454475416664
2017-09-04,0.74,11.36,42.147389403333335
2017-09-05,0.12,8.55,34.47061471083333
2017-09-06,0.97,8.3,31.22321244833333
2017-09-07,0.43999999999999995,11.59,23.06963091333333
2017-09-08,0.06,12.42,23.196990736666667
2017-09-09,0.0,10.459999999999999,23.27407407
2017-09-10,0.0,10.81,23.27407407
2017-09-11,1.88,11.79,23.27407407
2017-09-12,0.0,15.24,21.241846707916668
2017-09-13,0.0,14.65,16.652784207916667
2017-09-14,0.64,11.19,21.999241254583335
2017-09-15,0.0,10.68,14.343473507916668
2017-09-16,0.0,11.49,16.031359310416665
2017-09-17,13.61,11.87,21.999241254583335
2017-09-18,0.02,14.11,15.447310634583333
2017-09-19,0.05,17.09,17.69043049125
2017-09-20,0.0,14.58,14.369876864166665
2017-09-21,0.0,12.67,11.3453462575
2017-09-22,8.65,7.55,13.531359310416667
2017-09-23,0.17,8.61,19.499241254583332
2017-09-24,2.4699999999999998,7.36,14.274832818333332
2017-09-25,0.09,6.13,19.499241254583332
2017-09-26,0.24000000000000002,8.3,12.599723507916666
2017-09-27,0.0,13.31,13.7125
2017-09-28,0.0,14.13,11.310243055833332
2017-09-29,0.5,12.41,11.825694444166666
2017-09-30,0.0,9.31,13.893229166666666
2017-10-01,5.130000000000001,6.78,11.573263889166666
2017-10-02,0.0,13.51,10.730902777499999
2017-10-03,0.0,16.03,8.887500000000001
2017-10-04,0.03,11.91,11.268749999999999
2017-10-05,0.49,10.09,11.5
2017-10-06,0.44,9.81,12.25625
2017-10-07,0.27,8.06,14.112499999999999
2017-10-08,13.95,5.930000000000001,13.7059027775
2017-10-09,42.33,2.8800000000000003,24.07743055583333
2017-10-10,12.67,2.09,36.57747556625
2017-10-11,0.3,8.3,31.278014351249997
2017-10-12,1.21,10.14,19.6701044425
2017-10-13,2.08,9.66,29.42984182083333
2017-10-14,0.0,9.72,24.948906892916668
2017-10-15,0.17,6.5,30.173315329999998
2017-10-16,0.04,7.66,20.086188271666668
2017-10-17,0.14,9.66,13.374832818333333
2017-10-18,0.61,8.44,18.599241254583333
2017-10-19,0.27,6.75,11.699723507916666
2017-10-20,0.34,6.89,12.8125
2017-10-21,0.22,5.5,12.862609310416666
2017-10-22,0.22,9.72,18.599241254583333
2017-10-23,0.42,11.99,10.943473507916666
2017-10-24,0.24,8.52,10.620138889166666
2017-10-25,0.26,6.2,12.0715277775
2017-10-26,0.22,3.6,12.578125
2017-10-27,0.17,4.82,16.210699588333334
2017-10-28,0.42,6.86,21.931359310416667
2017-10-29,0.27,13.01,14.243473507916667
2017-10-30,0.16,9.94,11.509786523
2017-10-31,0.16,7.98,7.065862911708333
2017-11-01,0.13,8.23,14.856526492083333
2017-11-02,0.13,5.59,15.6
2017-11-03,0.0,8.08,15.6
2017-11-04,0.0,8.120000000000001,13.168640689791667
2017-11-05,0.0,6.43,7.200758745041667
2017-11-06,0.0,6.25,14.856526492083333
2017-11-07,0.0,4.87,15.6
2017-11-08,0.0,7.72,15.6
2017-11-09,0.0,7.41,13.273675411666666
2017-11-10,4.79,9.58,7.66864068925
2017-11-11,0.0,8.79,15.356526492083333
2017-11-12,0.0,5.49,16.1
2017-11-13,0.03,5.16,13.668640689583334
2017-11-14,0.0,5.88,7.700758744833333
2017-11-15,0.0,6.9399999999999995,15.356526492083333
2017-11-16,0.0,5.5200000000000005,16.1
2017-11-17,0.17,5.51,13.668640689583334
2017-11-18,0.0,6.86,7.700758744833333
2017-11-19,0.0,5.0,15.356526492083333
2017-11-20,0.05,4.85,13.668640689583334
2017-11-21,0.03,4.9399999999999995,5.269399434208333
2017-11-22,0.0,5.78,4.525925926
2017-11-23,0.0,6.54,4.525925926
2017-11-24,0.0,5.94,4.168807870416667
2017-11-25,0.08,4.28,3.853986625541667
2017-11-26,0.0,4.33,6.459596836416666
2017-11-27,0.0,4.32,4.694020061708334
2017-11-28,0.26,3.9,2.827144418708333
2017-11-29,0.0,6.37,2.0662808641666666
2017-11-30,0.0,4.94,1.5425861625416666
2017-12-01,0.0,3.9699999999999998,3.390625
2017-12-02,0.0,3.64,8.03125
2017-12-03,0.0,4.34,2.7083333333333335
2017-12-04,0.0,5.12,4.9375
2017-12-05,0.0,4.07,7.9375
2017-12-06,0.0,3.38,9.929166666666667
2017-12-07,0.0,3.6,8.4375
2017-12-08,0.0,4.2,6.6375
2017-12-09,0.0,3.44,4.8374999999999995
2017-12-10,0.0,4.7700000000000005,3.0375
2017-12-11,0.0,5.55,1.7906828703333335
2017-12-12,0.0,3.5500000000000003,2.454861111125
2017-12-13,0.0,2.85,3.2881944444583335
2017-12-14,0.0,2.55,5.311921296333334
2017-12-15,0.0,3.04,10.166493055208333
2017-12-16,0.0,4.28,10.874305555833333
2017-12-17,0.0,3.55,10.9
2017-12-18,0.0,3.48,10.5596875
2017-12-19,0.0,4.44,9.043750000000001
2017-12-20,0.0,3.0,8.104375
2017-12-21,0.0,3.04,9.51625
2017-12-22,0.0,3.14,9.6615625
2017-12-23,0.0,3.02,6.4140625
2017-12-24,0.0,3.9,8.59375
2017-12-25,0.0,4.69,10.7265625
2017-12-26,0.0,4.5200000000000005,10.9
2017-12-27,0.0,2.89,10.9
2017-12-28,0.0,1.83,10.9
2017-12-29,0.0,2.6,10.9
2017-12-30,0.0,3.29,10.9
2017-12-31,0.0,3.37,9.975694444375
2018-01-01,0.0,3.43,7.349826388916667
2018-01-02,0.0,3.58,9.59375
2018-01-03,0.0,3.7,9.295203189541667
2018-01-04,0.0,3.2600000000000002,3.500758744875
2018-01-05,0.0,3.5,11.156526492
2018-01-06,0.0,3.45,9.468640689541667
2018-01-07,0.0,3.0300000000000002,1.0693994342083333
2018-01-08,0.0,2.64,2.7572852366666667
2018-01-09,0.0,4.04,11.156526492
2018-01-10,0.0,4.17,10.807638889208334
2018-01-11,0.0,3.16,5.941666666666666
2018-01-12,0.0,2.62,1.83402777775
2018-01-13,0.0,2.26,1.2533629115
2018-01-14,0.0,2.04,0.4013438786666666
2018-01-15,0.0,2.76,0.325925926
2018-01-16,0.0,3.39,0.325925926
2018-01-17,0.0,2.9000000000000004,0.325925926
2018-01-18,0.0,3.49,0.325925926
2018-01-19,0.0,4.13,2.7572852366666667
2018-01-20,0.0,4.68,11.156526492
2018-01-21,0.0,4.7,11.9
2018-01-22,0.0,4.08,11.9
2018-01-23,0.0,3.38,11.9
2018-01-24,0.0,2.8000000000000003,9.468640689541667
2018-01-25,0.0,2.66,1.0693994342083333
2018-01-26,0.0,2.89,0.325925926
2018-01-27,0.0,3.21,0.5725630144583334
2018-01-28,0.0,3.76,3.6093042695416666
2018-01-29,0.0,3.8000000000000003,10.139583333583333
2018-01-30,0.0,4.21,5.941666666666666
2018-01-31,0.0,4.21,1.7974601337499998
2018-02-01,0.0,4.04,1.3371077675416665
2018-02-02,0.0,4.69,1.325925926
2018-02-03,0.0,4.73,1.325925926
2018-02-04,0.0,3.91,1.325925926
2018-02-05,0.0,3.72,1.325925926
2018-02-06,0.0,3.63,1.325925926
2018-02-07,0.0,3.6300000000000003,1.325925926
2018-02-08,0.0,4.58,1.325925926
2018-02-09,0.0,5.24,1.325925926
2018-02-10,0.0,6.05,1.36249357
2018-02-11,0.0,5.65,1.4888181584166666
2018-02-12,0.0,5.7,1.4502057612916666
2018-02-13,0.0,5.180000000000001,1.2283950617083332
2018-02-14,0.0,6.73,1.32980324075
2018-02-15,0.0,6.74,2.311734825083333
2018-02-16,0.0,6.83,2.4
2018-02-17,0.0,6.59,2.4
2018-02-18,0.0,3.7,3.030208333333333
2018-02-19,0.0,4.41,5.837500000000001
2018-02-20,0.0,6.430000000000001,8.8375
2018-02-21,0.0,6.3500000000000005,10.577083333333333
2018-02-22,0.0,6.78,7.962500000000001
2018-02-23,0.0,7.46,4.9625
2018-02-24,0.0,7.95,4.483333333333333
2018-02-25,0.0,7.01,10.821875
2018-02-26,0.0,5.16,11.4
2018-02-27,0.0,5.47,11.4
2018-02-28,0.0,5.76,11.4
2018-03-01,0.0,7.24,11.4
2018-03-02,0.0,7.99,11.4
2018-03-03,0.0,3.91,11.4
2018-03-04,0.0,5.65,11.946180555833335
2018-03-05,0.0,10.13,11.401626800499999
2018-03-06,0.0,9.47,3.1693994342083336
2018-03-07,0.0,6.08,2.9666602366666663
2018-03-08,0.0,6.18,4.2939171810416665
2018-03-09,0.0,8.04,5.022633744916667
2018-03-10,0.0,8.05,10.825167181749999
2018-03-11,0.0,7.8,5.600758744916667
2018-03-12,0.0,8.26,10.825167181749999
2018-03-13,0.0,6.53,5.600758744916667
2018-03-14,0.0,6.720000000000001,13.256526492083333
2018-03-15,0.0,7.14,11.568640689666665
2018-03-16,0.0,10.1,5.600758744916667
2018-03-17,0.0,8.86,10.825167181749999
2018-03-18,0.0,6.91,5.600758744916667
2018-03-19,0.0,10.19,13.256526492083333
2018-03-20,0.0,11.91,11.568640689666665
2018-03-21,0.0,7.9,3.1693994342083336
2018-03-22,0.0,8.56,2.425925926
2018-03-23,0.0,8.81,2.4889467593333334
2018-03-24,0.0,9.95,731.8413580684168
2018-03-25,0.0,12.75,2885.985706
2018-03-26,0.0,11.99,1484.3541666
2018-03-27,0.0,9.85,112.94695216183334
2018-03-28,0.0,12.27,1.4414866254999998
2018-03-29,0.0,15.57,1.4796810698333334
2018-03-30,0.0,13.49,1.4384645061666665
2018-03-31,0.0,10.96,1.4683641975
2018-04-01,0.0,8.34,3.9134194958333333
2018-04-02,0.16,7.82,9.829925411458333
2018-04-03,0.21000000000000002,12.56,2.169399434208333
2018-04-04,0.89,14.83,1.4414866254999998
2018-04-05,7.01,8.06,1.4952417695
2018-04-06,1.76,6.76,3.9157986110833334
2018-04-07,0.08,11.94,9.829925411458333
2018-04-08,0.03,10.85,2.169399434208333
2018-04-09,0.0,10.74,1.425925926
2018-04-10,0.04,10.02,3.8572852366666663
2018-04-11,0.46,14.63,9.825167181125
2018-04-12,0.0,17.36,3.1302726337083335
2018-04-13,0.01,11.2,7.176665380416666
2018-04-14,0.48,9.36,10.118987911416665
2018-04-15,1.05,14.25,3.0672518003750002
2018-04-16,0.0,16.29,6.958957047333333
2018-04-17,0.12000000000000001,16.98,10.099717078083332
2018-04-18,0.0,12.45,4.600758744875
2018-04-19,0.0,11.15,9.825167181125
2018-04-20,0.0,14.040000000000001,4.600758744875
2018-04-21,0.0,13.110000000000001,12.256526491791666
2018-04-22,0.87,6.65,10.568640689333334
2018-04-23,0.05,2.8,4.201626800375
2018-04-24,0.01,8.78,10.226491769916667
2018-04-25,0.0,14.34,8.049890689291667
2018-04-26,0.0,16.1,3.7465920782083333
2018-04-27,0.09,17.85,11.55652649175
2018-04-28,0.0,18.79,12.236979166666666
2018-04-29,0.0,17.47,9.587911522625
2018-04-30,0.21,13.71,3.600758744875
2018-05-01,10.25,6.6000000000000005,13.687885802166667
2018-05-02,10.290000000000001,9.36,17.967881944208333
2018-05-03,0.0,19.37,4.344232253083333
2018-05-04,0.0,19.37,11.235519547166668
2018-05-05,1.25,15.48,9.475064300375001
2018-05-06,2.7800000000000002,13.92,2.6814879115416663
2018-05-07,0.0,18.4,8.326318158416667
2018-05-08,0.0,19.759999999999998,9.218119856208334
2018-05-09,0.0,16.21,1.3370434670416669
2018-05-10,0.0,17.2,3.828922325083333
2018-05-11,0.0,12.17,11.893402777458334
2018-05-12,0.0,9.15,11.633680555625
2018-05-13,0.0,12.61,9.261805555291668
2018-05-14,0.0,11.57,9.873154578166668
2018-05-15,0.0,8.01,6.632118055583334
2018-05-16,14.73,5.33,19.289448302500002
2018-05-17,4.61,5.45,10.068299897083334
2018-05-18,0.0,16.07,11.150468750208333
2018-05-19,0.03,18.3,7.943506944708333
2018-05-20,0.0,16.81,10.029908050166666
2018-05-21,0.0,16.29,4.437737911541666
2018-05-22,8.25,7.56,11.896804269375002
2018-05-23,0.05,11.41,10.262217078166666
2018-05-24,0.0,18.25,2.263085133708333
2018-05-25,0.0,17.75,2.4859310698333332
2018-05-26,0.0,17.03,1.2463091564166666
2018-05-27,0.81,15.59,1.125925926
2018-05-28,0.0,12.26,1.125925926
2018-05-29,0.6599999999999999,13.05,1.125925926
2018-05-30,0.05,14.0,1.5196116254999998
2018-05-31,0.0,15.149999999999999,2.4859310698333332
2018-06-01,0.34,18.65,1.2463091564166666
2018-06-02,1.11,20.69,1.125925926
2018-06-03,0.37,19.52,0.9936982193333334
2018-06-04,0.0,16.36,6.174566731875
2018-06-05,0.11,15.74,1.7693994342083332
2018-06-06,0.09,16.1,1.025925926
2018-06-07,11.9,8.64,1.025925926
2018-06-08,1.02,9.42,1.020479681125
2018-06-09,4.84,11.55,1.0071116255416668
2018-06-10,5.7,6.37,1.0242605453333333
2018-06-11,0.79,6.32,1.8607574588333333
2018-06-12,0.0,10.31,3.9308963477083334
2018-06-13,0.22,9.72,1.3747813786666667
2018-06-14,1.69,5.54,3.5572852366666665
2018-06-15,0.85,5.03,9.525167181291666
2018-06-16,0.0,8.58,4.300758744875
2018-06-17,0.0,8.96,9.525167181291666
2018-06-18,0.0,11.8,4.300758744875
2018-06-19,7.47,8.88,9.525167181291666
2018-06-20,0.30000000000000004,12.5,3.985654578208333
2018-06-21,0.07,18.07,10.552880658708334
2018-06-22,0.04,17.17,11.199999999999998
2018-06-23,0.0,16.81,11.199999999999998
2018-06-24,0.02,16.89,11.199999999999998
2018-06-25,0.0,17.26,11.199999999999998
2018-06-26,0.02,14.72,11.199999999999998
2018-06-27,0.13,14.11,10.8113715275
2018-06-28,0.18,15.23,9.080208333291667
2018-06-29,0.1,16.26,7.618836805583334
2018-06-30,0.06,16.01,9.966666666666667
2018-07-01,1.59,9.81,11.199999999999998
2018-07-02,0.0,9.53,11.452083333333334
2018-07-03,0.0,10.29,12.575000000000001
2018-07-04,0.44,11.98,11.091557356291666
2018-07-05,0.42,13.44,3.9193351337083335
2018-07-06,0.99,10.1,7.1483667695
2018-07-07,0.28,10.72,6.350064300333333
2018-07-08,7.55,6.68,4.808918467125
2018-07-09,0.91,2.93,13.066595936208332
2018-07-10,3.17,6.0,14.535763889166667
2018-07-11,4.81,6.640000000000001,10.902083333041666
2018-07-12,0.6699999999999999,6.41,7.672569444375
2018-07-13,2.8400000000000003,6.12,10.16249999975
2018-07-14,24.84,3.97,14.028124999958335
2018-07-15,3.2699999999999996,3.77,10.359374999791667
2018-07-16,0.84,10.15,12.562847222333334
2018-07-17,0.22999999999999998,14.32,11.074652777416667
2018-07-18,1.05,10.85,13.799305555666665
2018-07-19,0.04,12.32,11.333026960833335
2018-07-20,0.31,14.190000000000001,10.49891748325
2018-07-21,0.11,13.79,21.206700102333333
2018-07-22,0.09,14.209999999999999,50.6339248975
2018-07-23,0.04,13.94,10.902083333041666
2018-07-24,1.1099999999999999,14.129999999999999,11.307870370375
2018-07-25,3.84,12.42,10.093981481625
2018-07-26,12.39,7.930000000000001,10.842592592333332
2018-07-27,0.54,4.62,14.472222222500001
2018-07-28,2.0700000000000003,8.56,12.114583333166665
2018-07-29,0.76,12.2,9.0
2018-07-30,0.5199999999999999,12.49,11.03125
2018-07-31,3.58,12.41,12.909722222500001
2018-08-01,0.39999999999999997,14.56,11.466898147416666
2018-08-02,0.28,16.62,12.931712962916668
2018-08-03,0.87,16.59,11.164930555583334
2018-08-04,0.35,16.04,81.33913662416667
2018-08-05,0.45,14.2,607.8437547986249
2018-08-06,1.1400000000000001,14.9,12.112847222458333
2018-08-07,42.93,7.55,25.418055555833334
2018-08-08,10.040000000000001,2.75,19.081944444166666
2018-08-09,0.05,10.41,14.199999999999998
2018-08-10,0.05,16.57,13.9625
2018-08-11,0.15,16.43,11.067708333333334
2018-08-12,0.46,12.1,11.048055555833335
2018-08-13,19.990000000000002,7.57,17.752559155833335
2018-08-14,111.6,3.98,122.58629115583334
2018-08-15,14.42,2.02,506.252572025
2018-08-16,0.14,11.24,185.83503086250002
2018-08-17,0.09,13.540000000000001,113.53981481875
2018-08-18,0.19,10.8,84.7360853925
2018-08-19,8.11,7.69,60.22155350124999
2018-08-20,134.13,3.57,644.1949845479166
2018-08-21,0.16,8.38,1504.83522375
2018-08-22,0.29000000000000004,11.97,619.8622042083333
2018-08-23,1.55,7.73,233.35230839583335
2018-08-24,0.17,9.67,130.3476273125
2018-08-25,0.53,14.24,98.90435956583333
2018-08-26,0.14,13.04,64.94881044291667
2018-08-27,0.21,11.06,46.57780349791667
2018-08-28,2.33,10.9,39.233918467083335
2018-08-29,5.67,10.06,43.805201903333334
2018-08-30,0.9700000000000001,7.54,33.61824845666667
2018-08-31,0.7999999999999999,10.22,24.33039480041667
2018-09-01,0.79,13.52,23.574074070000005
2018-09-02,8.89,8.9,23.574074070000005
2018-09-03,2.81,8.08,23.574074070000005
2018-09-04,0.03,13.02,21.142714761666667
2018-09-05,0.19,17.39,12.743473507916667
2018-09-06,13.93,12.200000000000001,14.431359310416667
2018-09-07,0.04,12.51,20.399241254583334
2018-09-08,0.78,15.08,12.743473507916667
2018-09-09,0.02,14.73,12.0
2018-09-10,0.0,12.87,9.568640689291668
2018-09-11,3.93,8.55,3.600758744875
2018-09-12,1.4300000000000002,7.01,11.25652649175
2018-09-13,0.05,8.61,14.431359310416667
2018-09-14,0.15,8.799999999999999,20.399241254583334
2018-09-15,2.48,7.9,12.743473507916667
2018-09-16,0.0,10.97,12.0
2018-09-17,0.04,12.19,12.0
2018-09-18,0.03,12.67,9.568640689291668
2018-09-19,0.24,10.65,3.600758744875
2018-09-20,0.03,9.53,11.25652649175
2018-09-21,1.59,8.63,12.0
2018-09-22,0.08,11.78,12.0
2018-09-23,0.1,14.86,12.0
2018-09-24,0.01,13.530000000000001,12.0
2018-09-25,0.0,11.66,12.0
2018-09-26,0.03,11.38,12.0
2018-09-27,0.96,11.05,13.131651878333335
2018-09-28,12.629999999999999,6.9799999999999995,18.172646605
2018-09-29,7.4799999999999995,6.97,22.42803176166667
2018-09-30,0.34,10.110000000000001,20.342714761666667
2018-10-01,1.51,11.459999999999999,13.15915316375
2018-10-02,0.06,11.73,17.830979938333332
2018-10-03,0.0,9.98,21.186657664166667
2018-10-04,0.03,9.120000000000001,16.143094135416668
2018-10-05,0.060000000000000005,8.8,11.571736754583332
2018-10-06,0.15000000000000002,13.21,12.415679655833332
2018-10-07,0.0,14.690000000000001,17.830979938333332
2018-10-08,0.01,11.73,19.97097800875
2018-10-09,0.02,9.81,11.943473507916666
2018-10-10,0.07,10.71,11.199999999999998
2018-10-11,0.0,9.91,11.199999999999998
2018-10-12,0.08,9.02,11.199999999999998
2018-10-13,0.05,9.14,11.199999999999998
2018-10-14,0.0,8.66,11.199999999999998
2018-10-15,0.29,8.88,11.199999999999998
2018-10-16,0.0,11.1,11.199999999999998
2018-10-17,0.0,12.05,10.87581875875
2018-10-18,0.0,10.82,9.431738682958333
2018-10-19,0.04,9.01,7.888528806583333
2018-10-20,0.0,8.27,6.345318930083334
2018-10-21,0.0,7.97,4.8021090535
2018-10-22,3.38,5.59,7.635345936
2018-10-23,13.61,7.4399999999999995,20.350782321666667
2018-10-24,0.11,9.03,16.314969135416668
2018-10-25,4.28,6.64,14.293460648333335
2018-10-26,14.89,9.05,21.114920910416668
2018-10-27,0.09,12.17,16.44309413541667
2018-10-28,0.32999999999999996,8.9,11.871736754583333
2018-10-29,0.03,8.33,11.5
2018-10-30,0.06,6.63,11.5
2018-10-31,0.05,6.22,11.5
2018-11-01,0.01,6.02,9.593814300708333
2018-11-02,0.0,5.77,7.840406378833333
2018-11-03,0.0,5.83,18.727880658708333
2018-11-04,0.0,3.86,3.622662680041667
2018-11-05,0.03,5.91,8.495177469583334
2018-11-06,0.0,7.66,11.524578832041668
2018-11-07,0.0,6.09,6.000758744791667
2018-11-08,0.0,2.0700000000000003,13.656526492083332
2018-11-09,0.16,3.5500000000000003,11.968640689541667
2018-11-10,0.0,5.67,5.895724022708333
2018-11-11,0.0,3.82,13.1886445475
2018-11-12,0.0,3.5,11.468640689666666
2018-11-13,0.0,4.3500000000000005,5.500758744916666
2018-11-14,0.0,4.21,13.135519547500001
2018-11-15,0.0,3.16,13.785416666666668
2018-11-16,0.0,6.35,11.275064300458332
2018-11-17,0.0,4.46,5.300758744916666
2018-11-18,0.0,3.35,10.525167181666667
2018-11-19,0.0,3.8000000000000003,5.300758744916666
2018-11-20,0.0,3.9,12.956526492041666
2018-11-21,0.0,4.76,11.268640689625
2018-11-22,0.0,4.68,5.300758744916666
2018-11-23,0.0,4.33,12.956526492041666
2018-11-24,0.0,2.69,11.268640689625
2018-11-25,0.0,2.25,5.300758744916666
2018-11-26,0.0,3.0,10.525167181666667
2018-11-27,0.0,4.74,5.300758744916666
2018-11-28,0.0,4.84,10.525167181666667
2018-11-29,0.03,4.71,5.300758744916666
2018-11-30,0.0,4.22,12.956526492041666
2018-12-01,0.0,3.99,11.268640689625
2018-12-02,0.0,1.99,5.300758744916666
2018-12-03,0.16,3.7,12.956526492041666
2018-12-04,0.0,7.890000000000001,11.268640689625
2018-12-05,0.0,4.890000000000001,4.901626800374999
2018-12-06,0.0,4.35,11.178575103166667
2018-12-07,0.0,4.38,11.800000000000002
2018-12-08,0.0,3.77,9.368640689541667
2018-12-09,0.0,3.0700000000000003,3.400758744875
2018-12-10,0.0,2.64,10.888470936166668
2018-12-11,0.0,3.4,11.051388889166667
2018-12-12,0.0,3.64,11.0
2018-12-13,0.0,3.7600000000000002,11.0
2018-12-14,0.0,3.37,11.0
2018-12-15,0.0,3.09,11.0
2018-12-16,0.0,3.38,11.0
2018-12-17,0.0,3.74,11.0
2018-12-18,0.0,3.6,11.0
2018-12-19,0.0,3.16,9.868348122
2018-12-20,0.0,3.0300000000000002,4.827353395083333
2018-12-21,0.22,2.25,3.0033275463333333
2018-12-22,0.0,1.84,8.625167181541666
2018-12-23,0.0,3.81,0.9693994342083333
2018-12-24,0.0,3.83,0.22592592600000003
2018-12-25,0.0,4.5200000000000005,2.6572852366666666
2018-12-26,0.0,5.25,8.625167181541666
2018-12-27,0.0,4.1,0.9693994342083333
2018-12-28,0.0,3.44,0.22592592600000003
2018-12-29,0.0,3.45,0.22592592600000003
2018-12-30,0.0,3.18,0.22592592600000003
2018-12-31,0.0,3.08,0.22592592600000003
2019-01-01,0.0,3.41,0.22592592600000003
2019-01-02,0.0,3.08,0.22592592600000003
2019-01-03,0.0,2.83,0.22592592600000003
2019-01-04,0.0,3.47,0.22592592600000003
2019-01-05,0.0,4.29,2.6572852366666666
2019-01-06,0.0,3.87,9.882860724958332
2019-01-07,0.0,3.37,5.398186728374999
